epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, e_mae, e_rmse
  145,     2,          0.24699,         0.066515,         0.060158,          0.13529,          0.21415,         0.049953,         0.051947
  145,     3,           0.1007,          0.04169,         0.019669,          0.11513,          0.16954,         0.016333,          0.01778
  145,     4,          0.12441,         0.069483,         0.018311,          0.13238,          0.21887,         0.015205,          0.01521
  146,     1,          0.26794,         0.067941,         0.066666,          0.14425,          0.21643,         0.055353,         0.056423
  146,     2,          0.35559,         0.036571,          0.10634,          0.11063,          0.15879,         0.088295,          0.08893
  146,     3,          0.28922,          0.05788,         0.077114,          0.12768,          0.19976,         0.064032,         0.066154
  146,     4,          0.42897,          0.10036,          0.10954,          0.16747,          0.26305,         0.090954,          0.10381
  147,     1,          0.17016,         0.063537,         0.035542,          0.13641,           0.2093,         0.029509,         0.040377
  147,     2,           0.2048,         0.087376,         0.039143,          0.15913,          0.24544,         0.032501,         0.035531
  147,     3,          0.13162,         0.053445,         0.026058,          0.12554,          0.19196,         0.021639,         0.023007
  147,     4,          0.17763,          0.06639,         0.037079,          0.13305,          0.21395,         0.030785,         0.038585
  148,     1,          0.35847,         0.092456,         0.088673,          0.16688,          0.25247,         0.073627,          0.12412
  148,     2,          0.11814,         0.042828,         0.025105,          0.11263,          0.17184,         0.020842,         0.021373
  148,     3,           0.4136,         0.077193,          0.11214,          0.14158,           0.2307,         0.093113,          0.17249
  148,     4,          0.12897,         0.044256,         0.028236,          0.11428,          0.17468,         0.023445,         0.030864
  149,     1,          0.13916,         0.066077,         0.024361,          0.13862,          0.21344,         0.020231,          0.02211
  149,     2,          0.21842,         0.055797,         0.054207,          0.12772,          0.19614,         0.045008,         0.045979
  149,     3,          0.21569,         0.055445,         0.053413,          0.12934,          0.19552,         0.044353,         0.047133
  149,     4,            1.273,          0.17041,          0.36752,          0.23945,          0.34277,          0.30517,          0.30527
  150,     1,          0.34853,         0.075556,         0.090992,          0.15038,          0.22824,         0.075554,          0.10879
  150,     2,          0.25591,          0.06733,         0.062859,          0.13707,          0.21545,         0.052198,         0.066997
  150,     3,          0.17688,         0.062222,         0.038219,          0.12968,          0.20712,         0.031733,         0.035357
  150,     4,         0.047954,         0.034496,        0.0044861,          0.10526,          0.15422,         0.003727,        0.0040643
  151,     1,          0.18566,         0.030565,         0.051697,         0.099188,          0.14516,         0.042925,         0.043879
  151,     2,          0.44347,         0.076678,          0.12226,          0.14708,          0.22993,          0.10152,          0.13857
  151,     3,          0.22447,          0.04661,         0.059288,          0.12059,          0.17926,         0.049227,         0.049638
  151,     4,          0.75838,         0.090916,          0.22249,          0.16766,          0.25036,          0.18474,          0.25629
  152,     1,           0.0777,         0.041754,         0.011982,          0.11291,          0.16967,        0.0099468,          0.01202
  152,     2,          0.45614,          0.07126,          0.12829,          0.14502,          0.22165,          0.10652,          0.16396
  152,     3,          0.19402,         0.064783,         0.043079,          0.13878,          0.21134,         0.035769,         0.038235
  152,     4,          0.43736,          0.10283,          0.11151,           0.1772,          0.26626,         0.092594,          0.12863
  153,     1,          0.19374,          0.05261,         0.047043,          0.12811,          0.19045,         0.039064,         0.039764
  153,     2,          0.24634,          0.03885,         0.069164,          0.10629,          0.16366,         0.057425,         0.058166
  153,     3,          0.49764,         0.098986,          0.13288,          0.17264,          0.26124,          0.11034,          0.13315
  153,     4,         0.089658,         0.036305,         0.017784,          0.10212,          0.15821,         0.014767,         0.020189
  154,     1,         0.084308,         0.033474,         0.016945,          0.10045,          0.15192,         0.014072,         0.018389
  154,     2,           0.1766,         0.033901,         0.047565,         0.096152,          0.15288,         0.039495,         0.040906
  154,     3,           0.3968,         0.082834,          0.10466,          0.15002,          0.23898,         0.086901,          0.11008
  154,     4,          0.51192,         0.094713,          0.13907,           0.1642,          0.25554,          0.11547,          0.13448
  155,     1,          0.30512,         0.083692,         0.073811,          0.15067,          0.24021,         0.061291,         0.081497
  155,     2,          0.14147,         0.048135,         0.031113,          0.11924,          0.18217,         0.025831,         0.027519
  155,     3,          0.15213,         0.079559,         0.024189,           0.1516,           0.2342,         0.020084,         0.024268
  155,     4,         0.072478,         0.049727,        0.0075836,          0.12147,          0.18516,        0.0062981,        0.0069869
  156,     1,          0.20265,         0.036286,         0.055454,          0.10674,          0.15817,         0.046047,         0.046459
  156,     2,          0.24896,         0.031738,         0.072407,            0.101,          0.14792,         0.060122,         0.060484
  156,     3,          0.58652,         0.088184,          0.16611,          0.16163,          0.24657,          0.13793,           0.1695
  156,     4,          0.13667,         0.032181,         0.034828,          0.10701,          0.14895,         0.028915,         0.031401
  157,     1,          0.36206,         0.071507,         0.096851,          0.14585,          0.22204,         0.080421,            0.129
  157,     2,          0.42511,         0.088231,          0.11229,          0.15094,          0.24664,         0.093237,          0.11918
  157,     3,           0.2941,         0.081499,         0.070866,           0.1425,          0.23704,         0.058842,         0.061517
  157,     4,          0.21526,         0.062409,         0.050949,          0.13134,          0.20743,         0.042305,         0.051165
  158,     1,          0.12707,         0.078021,          0.01635,          0.15006,          0.23193,         0.013575,         0.015605
  158,     2,          0.12314,         0.041625,         0.027172,          0.11059,          0.16941,          0.02256,          0.02483
  158,     3,          0.25653,         0.063418,         0.064369,          0.12851,           0.2091,          0.05345,         0.057152
  158,     4,          0.26676,         0.040303,         0.075485,          0.11044,          0.16669,         0.062679,         0.064751
  159,     1,           0.1862,         0.077066,         0.036377,          0.14496,          0.23051,          0.03021,         0.033521
  159,     2,          0.16137,         0.067401,         0.031322,           0.1352,          0.21557,         0.026012,         0.030616
  159,     3,          0.21932,         0.069986,         0.049778,          0.14569,          0.21966,         0.041336,         0.051777
  159,     4,          0.19258,         0.069537,         0.041016,          0.13619,          0.21896,         0.034054,         0.044969
  160,     1,          0.19992,         0.041988,         0.052643,          0.10586,          0.17014,         0.043711,         0.046025
  160,     2,          0.16678,         0.034205,         0.044193,          0.10276,          0.15357,         0.036695,         0.037856
  160,     3,          0.12846,         0.092137,         0.012108,          0.16719,          0.25204,         0.010052,         0.012987
  160,     4,          0.15427,         0.042297,         0.037323,          0.10781,          0.17077,         0.030991,         0.030992
  161,     1,          0.26433,         0.087152,         0.059059,          0.15073,          0.24513,         0.049038,          0.07431
  161,     2,          0.29359,          0.07565,         0.072647,          0.14692,          0.22838,         0.060318,         0.075354
  161,     3,          0.11349,         0.070021,         0.014488,          0.13818,          0.21972,         0.012032,         0.016381
  161,     4,         0.069643,         0.035265,         0.011459,           0.1008,          0.15593,          0.00951,         0.012011
  162,     1,          0.13946,         0.036574,         0.034294,          0.10683,          0.15879,         0.028479,         0.031195
  162,     2,          0.19708,         0.071725,         0.041786,          0.13918,          0.22237,         0.034695,         0.035267
  162,     3,          0.11429,         0.044858,         0.023144,          0.11021,          0.17586,         0.019215,         0.020908
  162,     4,           0.1484,         0.087835,         0.020187,          0.15827,          0.24609,         0.016766,         0.018589
  163,     1,          0.23072,         0.067957,         0.054253,          0.14426,          0.21646,         0.045048,         0.057257
  163,     2,           0.2078,         0.065812,         0.047329,          0.13738,          0.21301,         0.039301,         0.070333
  163,     3,           0.1128,         0.054288,         0.019505,          0.12524,          0.19346,         0.016195,         0.016299
  163,     4,         0.080476,         0.026552,         0.017975,         0.091761,           0.1353,         0.014923,         0.018658
  164,     1,         0.076394,         0.027848,         0.016182,         0.093179,          0.13856,         0.013437,          0.01457
  164,     2,          0.13547,         0.046558,         0.029636,          0.12008,          0.17916,         0.024609,          0.02886
  164,     3,          0.24489,         0.071203,         0.057896,          0.13898,          0.22156,         0.048071,         0.078977
  164,     4,          0.38834,         0.079143,          0.10307,          0.15373,          0.23359,         0.085587,         0.097363
  165,     1,           0.1255,          0.05389,         0.023869,          0.12309,          0.19276,         0.019814,         0.026119
  165,     2,          0.20731,         0.078622,         0.042896,          0.14435,          0.23282,         0.035618,         0.039876
  165,     3,          0.17044,          0.05539,         0.038349,          0.12616,          0.19542,         0.031839,         0.037588
  165,     4,          0.10411,         0.030824,         0.024429,          0.09461,          0.14578,         0.020283,         0.022299
  166,     1,           0.2122,         0.091377,         0.040276,          0.15398,            0.251,         0.033443,          0.03426
  166,     2,          0.16498,         0.033454,         0.043842,          0.10201,          0.15187,         0.036406,         0.036734
  166,     3,          0.15058,         0.077362,         0.024406,           0.1398,          0.23095,         0.020266,         0.025005
  166,     4,          0.11874,         0.056228,         0.020836,          0.12834,          0.19689,           0.0173,         0.020019
  167,     1,         0.041871,         0.028013,        0.0046196,         0.095852,          0.13897,        0.0038338,        0.0045993
  167,     2,          0.37732,         0.082191,         0.098377,          0.14937,          0.23805,         0.081686,          0.10573
  167,     3,          0.10484,         0.028803,         0.025345,         0.098142,          0.14092,         0.021048,         0.025389
  167,     4,          0.15442,         0.044554,         0.036621,          0.11268,          0.17526,         0.030411,         0.032934
  168,     1,           0.1907,          0.10643,         0.028088,          0.17497,          0.27089,         0.023323,         0.027592
  168,     2,          0.14954,         0.060715,          0.02961,          0.12266,           0.2046,         0.024584,         0.028842
  168,     3,          0.15387,         0.063541,         0.030109,          0.12826,           0.2093,         0.024998,         0.027191
  168,     4,          0.11146,         0.049269,         0.020729,          0.11981,          0.18431,         0.017212,         0.018481
  169,     1,          0.28295,         0.062642,         0.073437,          0.13355,          0.20782,         0.060974,            0.104
  169,     2,         0.096064,         0.037722,         0.019447,          0.10157,          0.16127,         0.016144,          0.01669
  169,     3,          0.34245,         0.080743,         0.087234,          0.14831,          0.23594,         0.072435,           0.1232
  169,     4,          0.23593,         0.060557,         0.058456,          0.13102,          0.20433,         0.048538,         0.053296
  170,     1,          0.40386,            0.092,          0.10395,          0.16139,          0.25185,         0.086315,          0.11771
  170,     2,          0.31068,         0.083926,         0.075584,          0.15107,          0.24055,         0.062759,          0.10722
  170,     3,         0.094438,         0.035753,         0.019562,          0.10469,            0.157,         0.016245,         0.020761
  170,     4,         0.045386,         0.027739,        0.0058823,         0.091188,          0.13829,        0.0048828,        0.0055837
  171,     1,          0.12963,         0.039203,         0.030144,          0.10717,           0.1644,          0.02503,          0.02532
  171,     2,          0.20156,         0.077471,         0.041363,           0.1494,          0.23111,         0.034344,         0.037407
  171,     3,         0.096928,         0.043233,         0.017899,          0.10718,          0.17265,         0.014856,         0.017197
  171,     4,          0.15887,         0.086042,         0.024277,          0.15908,          0.24356,         0.020157,         0.020316
  172,     1,          0.11561,         0.076949,         0.012886,          0.15004,          0.23033,           0.0107,         0.016439
  172,     2,          0.13984,         0.075538,         0.021435,          0.14593,          0.22821,         0.017797,         0.018206
  172,     3,         0.065927,         0.026296,          0.01321,         0.090109,          0.13465,         0.010965,         0.011732
  172,     4,          0.14399,         0.037404,          0.03553,          0.10927,          0.16059,         0.029499,         0.030366
  173,     1,          0.10746,         0.052689,         0.018257,          0.11239,           0.1906,         0.015158,         0.016828
  173,     2,         0.058018,         0.031331,        0.0088959,         0.097448,          0.14697,        0.0073872,        0.0089913
  173,     3,            0.154,         0.040521,         0.037827,          0.11229,          0.16714,         0.031404,         0.034122
  173,     4,          0.44232,          0.10875,          0.11119,          0.17784,          0.27382,         0.092323,         0.092338
  174,     1,          0.14519,         0.037694,         0.035831,          0.10987,          0.16121,         0.029749,         0.030447
  174,     2,          0.20756,         0.086385,          0.04039,          0.14716,          0.24405,         0.033541,          0.03915
  174,     3,          0.14131,         0.062668,         0.026215,          0.13045,          0.20786,         0.021765,         0.027287
  174,     4,          0.38238,          0.08941,         0.097656,          0.16557,          0.24828,         0.081089,         0.090373
  175,     1,          0.31445,         0.058493,          0.08532,          0.13049,          0.20082,         0.070845,          0.07306
  175,     2,          0.20594,         0.022582,         0.061119,         0.079977,          0.12478,         0.050751,         0.050902
  175,     3,          0.14511,         0.053722,         0.030464,          0.11395,          0.19245,         0.025295,         0.032203
  175,     4,         0.099675,         0.031949,         0.022575,         0.097404,          0.14842,         0.018745,         0.018751
  176,     1,          0.25524,         0.057876,         0.065788,          0.12185,          0.19976,         0.054626,         0.066984
  176,     2,          0.22093,         0.050603,         0.056774,          0.11458,          0.18678,         0.047138,         0.051869
  176,     3,         0.063582,         0.032843,         0.010246,          0.09561,          0.15048,        0.0085049,         0.013439
  176,     4,         0.073442,         0.023912,          0.01651,         0.087093,           0.1284,          0.01371,         0.014916
  177,     1,          0.15119,         0.060392,         0.030266,          0.12777,          0.20405,         0.025131,         0.028574
  177,     2,         0.053221,         0.022517,         0.010235,         0.084968,           0.1246,        0.0084953,          0.01009
  177,     3,         0.062611,         0.027123,         0.011829,         0.090667,          0.13675,        0.0098228,         0.012025
  177,     4,          0.15436,         0.081528,         0.024277,          0.14443,          0.23708,         0.020153,         0.022995
  178,     1,          0.12201,         0.056576,         0.021812,          0.12569,           0.1975,         0.018108,         0.019785
  178,     2,          0.13328,         0.054361,         0.026306,          0.11454,           0.1936,         0.021847,          0.02895
  178,     3,         0.067568,          0.02741,         0.013386,         0.092103,          0.13747,         0.011112,         0.016398
  178,     4,         0.044774,         0.022687,        0.0073624,         0.084095,          0.12507,         0.006115,        0.0066802
  179,     1,          0.14628,         0.090548,         0.018578,          0.15844,          0.24986,         0.015423,         0.018593
  179,     2,          0.10985,         0.056116,          0.01791,          0.12305,           0.1967,         0.014872,         0.016035
  179,     3,          0.21458,         0.038656,          0.05864,           0.1081,          0.16325,         0.048693,         0.049188
  179,     4,          0.12232,         0.068052,         0.018089,          0.13164,          0.21661,         0.015022,         0.020775
  180,     1,          0.47668,         0.081938,          0.13158,          0.15266,          0.23768,          0.10925,           0.1499
  180,     2,         0.057078,         0.019622,         0.012486,         0.078034,          0.11631,         0.010366,         0.010616
  180,     3,         0.027417,          0.02419,        0.0010757,         0.088886,          0.12914,       0.00089264,       0.00095861
  180,     4,          0.16271,         0.034166,         0.042847,          0.10458,          0.15348,         0.035572,         0.037355
  181,     1,          0.29688,         0.072062,          0.07494,          0.13878,           0.2229,         0.062223,         0.068166
  181,     2,          0.15952,         0.051003,         0.036171,           0.1138,          0.18752,         0.030037,         0.036496
  181,     3,           0.1582,         0.056999,         0.033733,          0.11529,          0.19824,         0.028009,         0.028831
  181,     4,          0.26291,          0.10224,         0.053558,          0.17388,           0.2655,         0.044468,         0.049288
  182,     1,          0.17296,          0.06798,         0.034992,          0.13816,          0.21649,         0.029057,         0.034758
  182,     2,          0.13183,         0.025745,         0.035362,         0.089013,          0.13323,         0.029364,         0.031369
  182,     3,          0.15282,         0.051201,         0.033875,          0.11451,          0.18788,         0.028126,         0.036859
  182,     4,         0.080796,         0.019227,         0.020523,         0.077681,          0.11514,         0.017044,         0.017818
  183,     1,          0.11645,         0.035521,         0.026978,          0.10432,          0.15649,         0.022402,         0.028349
  183,     2,          0.40823,         0.084638,          0.10786,          0.15726,          0.24156,         0.089563,          0.10683
  183,     3,          0.14829,         0.046286,            0.034,           0.1127,          0.17864,         0.028231,         0.033511
  183,     4,         0.038388,         0.023007,         0.005127,         0.086678,          0.12595,        0.0042572,        0.0052071
  184,     1,          0.06716,          0.03039,         0.012257,         0.093456,          0.14475,         0.010174,          0.01278
  184,     2,          0.15714,         0.057572,         0.033188,          0.12378,          0.19923,         0.027555,         0.041517
  184,     3,          0.17646,         0.051711,         0.041584,          0.11327,          0.18882,         0.034531,         0.055009
  184,     4,         0.079431,         0.023812,         0.018539,         0.087727,          0.12813,         0.015392,         0.019935
  185,     1,          0.13296,         0.053239,         0.026573,          0.12123,          0.19159,         0.022064,         0.030931
  185,     2,         0.063115,         0.020577,         0.014179,         0.080569,          0.11911,         0.011772,         0.012761
  185,     3,          0.12232,         0.048925,         0.024464,          0.10593,          0.18366,         0.020313,         0.021118
  185,     4,         0.066445,         0.029732,         0.012238,          0.09814,          0.14317,         0.010166,         0.010734
  186,     1,          0.12974,         0.048589,          0.02705,          0.11273,          0.18303,         0.022463,         0.033389
  186,     2,          0.10219,         0.023077,         0.026371,         0.085514,          0.12614,         0.021896,         0.024063
  186,     3,          0.12066,         0.053389,         0.022423,          0.11991,          0.19186,         0.018621,         0.021981
  186,     4,         0.042639,         0.019271,        0.0077896,         0.076068,          0.11527,        0.0064659,        0.0066698
  187,     1,         0.080607,         0.047385,         0.011074,          0.10892,          0.18075,        0.0091934,         0.016423
  187,     2,         0.041751,         0.018565,        0.0077286,         0.075266,          0.11314,        0.0064182,        0.0066932
  187,     3,         0.098297,         0.059044,         0.013084,          0.12937,          0.20176,         0.010864,         0.013346
  187,     4,         0.087585,         0.018852,         0.022911,         0.076518,          0.11401,         0.019028,         0.019916
  188,     1,          0.15103,         0.054838,         0.032063,          0.12474,          0.19444,         0.026621,         0.040982
  188,     2,          0.16215,         0.050402,         0.037251,           0.1141,          0.18641,         0.030931,         0.050433
  188,     3,          0.16484,         0.027556,         0.045761,         0.094958,          0.13784,         0.037996,         0.039898
  188,     4,           0.1737,         0.027196,         0.048836,          0.09482,          0.13693,          0.04055,         0.041138
  189,     1,          0.13459,         0.020217,         0.038124,         0.081265,          0.11806,         0.031658,         0.033292
  189,     2,         0.072674,         0.052109,         0.006855,          0.11645,          0.18954,        0.0056934,        0.0074864
  189,     3,          0.14543,         0.049116,         0.032104,          0.11574,          0.18402,         0.026659,         0.030902
  189,     4,          0.10879,          0.03108,         0.025902,         0.097512,          0.14638,         0.021511,         0.026464
  190,     1,         0.097777,         0.029365,         0.022804,         0.097028,          0.14229,         0.018936,         0.020005
  190,     2,          0.19789,         0.046622,         0.050423,          0.11216,          0.17929,          0.04187,         0.050958
  190,     3,          0.08937,         0.020122,         0.023083,          0.07933,          0.11778,         0.019165,         0.019493
  190,     4,           0.1113,         0.076741,          0.01152,          0.13757,          0.23002,        0.0095711,         0.011555
  191,     1,         0.089636,         0.020354,         0.023094,         0.084708,          0.11846,         0.019176,         0.020812
  191,     2,          0.14593,         0.050653,         0.031757,          0.12155,          0.18688,         0.026369,         0.042226
  191,     3,         0.054064,         0.026037,        0.0093422,         0.093176,          0.13398,        0.0077515,        0.0078818
  191,     4,          0.33655,         0.085124,         0.083809,          0.15216,          0.24226,         0.069584,          0.07194
  192,     1,          0.15062,         0.030316,           0.0401,         0.098554,          0.14457,         0.033297,         0.034238
  192,     2,          0.13271,         0.054241,         0.026157,          0.12028,          0.19338,         0.021721,         0.026634
  192,     3,         0.054952,         0.022279,         0.010891,         0.085762,          0.12394,        0.0090446,        0.0098913
  192,     4,          0.27677,         0.073366,         0.067802,          0.14223,          0.22491,         0.056293,         0.060616
  193,     1,           0.1039,         0.016856,         0.029015,         0.073936,           0.1078,         0.024088,         0.024337
  193,     2,         0.089057,         0.056601,         0.010818,          0.12347,          0.19754,        0.0089817,        0.0093111
  193,     3,         0.094377,         0.046472,         0.015968,          0.11143,            0.179,          0.01326,         0.018116
  193,     4,         0.063833,         0.020803,         0.014343,         0.084417,          0.11976,         0.011917,         0.014279
  194,     1,          0.10957,         0.048149,         0.020473,          0.10535,           0.1822,            0.017,         0.019712
  194,     2,         0.053471,          0.01955,         0.011307,          0.07913,           0.1161,        0.0093899,         0.010163
  194,     3,         0.099182,         0.047214,         0.017323,          0.11552,          0.18042,         0.014385,         0.015708
  194,     4,         0.056596,         0.025171,         0.010475,         0.093571,          0.13173,        0.0086975,        0.0087745
  195,     1,          0.13847,         0.048395,         0.030025,           0.1179,          0.18266,         0.024933,         0.031414
  195,     2,         0.037231,          0.01844,        0.0062637,         0.080503,          0.11275,        0.0051994,        0.0061496
  195,     3,          0.15313,         0.048455,         0.034893,          0.10914,          0.18278,         0.028969,         0.036647
  195,     4,         0.040866,          0.01942,        0.0071487,         0.082432,          0.11571,        0.0059395,        0.0068395
  196,     1,         0.099867,         0.074953,        0.0083046,          0.13827,          0.22732,        0.0068932,        0.0093829
  196,     2,          0.09212,         0.023627,         0.022831,          0.08771,          0.12763,         0.018959,         0.019793
  196,     3,          0.11056,         0.022615,         0.029316,         0.086181,          0.12487,         0.024342,         0.027035
  196,     4,         0.070947,         0.023614,         0.015778,         0.087806,           0.1276,         0.013096,          0.01773
  197,     1,          0.13285,         0.025718,         0.035709,         0.085667,          0.13316,          0.02965,         0.030737
  197,     2,          0.43639,         0.058399,            0.126,          0.11657,          0.20066,          0.10462,          0.15329
  197,     3,          0.46157,         0.055234,          0.13544,          0.12448,          0.19514,          0.11246,          0.16008
  197,     4,          0.17298,         0.031785,         0.047066,         0.098257,          0.14803,         0.039082,         0.039137
  198,     1,         0.053555,         0.022324,          0.01041,         0.080431,          0.12406,         0.008646,         0.010659
  198,     2,          0.43997,         0.057027,          0.12765,          0.12192,          0.19829,          0.10599,          0.17643
  198,     3,          0.17495,         0.024233,          0.05024,         0.086685,          0.12926,         0.041718,         0.042077
  198,     4,          0.67947,         0.078789,          0.20023,          0.15168,          0.23307,          0.16625,          0.21191
  199,     1,          0.13902,         0.022998,         0.038673,         0.083094,          0.12592,         0.032112,         0.032595
  199,     2,          0.37311,         0.077163,         0.098648,          0.14549,          0.23065,         0.081913,          0.11126
  199,     3,          0.11486,          0.01808,         0.032261,         0.076621,          0.11165,         0.026791,         0.027594
  199,     4,          0.20536,         0.033677,         0.057228,         0.094422,          0.15238,         0.047516,          0.04803
  200,     1,          0.11739,         0.018444,         0.032982,         0.077957,          0.11277,         0.027388,         0.028037
  200,     2,         0.063744,         0.028862,         0.011627,         0.096825,          0.14106,         0.009655,          0.01137
  200,     3,          0.39798,         0.059056,          0.11298,          0.12743,          0.20178,         0.093811,          0.15891
  200,     4,          0.70761,          0.06844,          0.21306,          0.14055,          0.21722,          0.17691,          0.23246
  201,     1,           0.3643,         0.049534,          0.10492,          0.11421,           0.1848,          0.08712,          0.14692
  201,     2,          0.23548,         0.042881,         0.064201,          0.10696,          0.17194,         0.053303,         0.097687
  201,     3,         0.068024,         0.021126,         0.015633,         0.086746,          0.12069,         0.012981,         0.013252
  201,     4,         0.033236,         0.020693,        0.0041809,          0.08478,          0.11944,        0.0034752,        0.0047141
  202,     1,         0.074277,         0.022996,         0.017094,         0.087951,          0.12591,         0.014193,         0.017645
  202,     2,         0.048516,         0.020466,        0.0093498,         0.081646,          0.11879,        0.0077648,        0.0084367
  202,     3,          0.47707,         0.078974,           0.1327,          0.14252,          0.23334,          0.11018,          0.14828
  202,     4,         0.045371,         0.018111,        0.0090866,         0.071164,          0.11174,        0.0075417,         0.009714
  203,     1,         0.042666,         0.021037,        0.0072098,         0.083375,          0.12043,        0.0059872,        0.0075123
  203,     2,          0.25883,         0.051589,          0.06908,          0.11954,          0.18859,         0.057358,         0.098606
  203,     3,          0.25115,         0.056651,         0.064835,          0.12138,          0.19763,         0.053831,         0.094287
  203,     4,         0.096985,         0.031525,          0.02182,         0.099365,          0.14743,         0.018116,         0.018409
  204,     1,           0.2824,          0.07623,         0.068722,           0.1418,          0.22925,         0.057062,         0.073697
  204,     2,         0.057442,          0.01828,         0.013054,          0.07679,          0.11226,         0.010839,         0.011152
  204,     3,         0.051358,         0.021089,          0.01009,         0.085766,          0.12058,        0.0083771,        0.0094106
  204,     4,          0.04626,         0.024218,        0.0073471,         0.092242,          0.12922,        0.0060997,        0.0066632
  205,     1,          0.34872,         0.046072,          0.10088,           0.1157,          0.17822,         0.083763,          0.10567
  205,     2,          0.42492,         0.049618,           0.1251,          0.11733,          0.18496,          0.10387,          0.13149
  205,     3,          0.21087,         0.019843,         0.063675,         0.083447,          0.11696,         0.052872,         0.053002
  205,     4,          0.12077,         0.020339,         0.033478,         0.086799,          0.11842,         0.027802,         0.027803
  206,     1,          0.13513,         0.015861,         0.039757,          0.07572,          0.10457,         0.033014,         0.033155
  206,     2,          0.23405,         0.018992,         0.071686,         0.080568,          0.11443,         0.059521,         0.059522
  206,     3,          0.59468,         0.072882,          0.17393,          0.13914,          0.22416,          0.14442,          0.17166
  206,     4,          0.14923,         0.015036,         0.044731,         0.070086,          0.10182,          0.03714,          0.03714
  207,     1,         0.025373,         0.019983,        0.0017967,         0.080472,          0.11738,        0.0014877,        0.0016873
  207,     2,           0.2217,         0.044258,         0.059147,          0.10172,          0.17468,          0.04911,         0.049373
  207,     3,          0.26906,         0.014473,         0.084862,         0.070741,         0.099892,         0.070463,         0.070495
  207,     4,          0.36881,         0.074331,          0.09816,          0.14265,          0.22638,         0.081505,         0.086659
