epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, e_mae, e_rmse
  145,     4,          0.31506,         0.094477,         0.073528,          0.15424,          0.26199,         0.062672,           0.0627
  146,     1,          0.20334,         0.065962,         0.045792,          0.13805,          0.21891,         0.039032,         0.062456
  146,     2,          0.31547,         0.097791,         0.072559,          0.16254,          0.26655,         0.061846,         0.095574
  146,     3,          0.24676,         0.066068,          0.06023,          0.14581,          0.21909,         0.051338,         0.093873
  146,     4,          0.33296,          0.27651,         0.018814,            0.255,          0.44821,         0.016037,         0.019176
  147,     1,          0.34404,           0.1571,         0.062315,          0.19158,          0.33784,         0.053112,         0.059127
  147,     2,          0.28721,         0.074832,         0.070793,          0.14747,          0.23317,         0.060339,         0.064903
  147,     3,          0.18667,          0.11978,         0.022295,          0.17427,            0.295,         0.019003,         0.025219
  147,     4,          0.23105,         0.094754,         0.045433,          0.16755,          0.26237,         0.038723,         0.046815
  148,     1,          0.31719,          0.11364,          0.06785,          0.18979,          0.28733,         0.057831,         0.060113
  148,     2,          0.39492,          0.15315,         0.080591,          0.19054,          0.33356,         0.068693,         0.073505
  148,     3,          0.20675,         0.066999,         0.046583,           0.1377,          0.22063,         0.039703,         0.040421
  148,     4,          0.22315,          0.07421,         0.049648,          0.14677,           0.2322,          0.04232,         0.042496
  149,     1,          0.36248,          0.14661,         0.071959,          0.18987,          0.32636,         0.061331,         0.069068
  149,     2,          0.16518,         0.076039,         0.029715,          0.15562,          0.23504,         0.025324,         0.029294
  149,     3,          0.14133,         0.064633,         0.025566,          0.13699,           0.2167,         0.021791,         0.022831
  149,     4,          0.21218,          0.08353,         0.042885,           0.1513,          0.24635,         0.036552,         0.041407
  150,     1,           0.2473,          0.13104,         0.038754,          0.18668,          0.30855,         0.033031,          0.03517
  150,     2,          0.22708,         0.061984,         0.055033,          0.14044,          0.21221,         0.046907,         0.049413
  150,     3,          0.35824,          0.10268,         0.085186,          0.17153,          0.27313,         0.072607,         0.073211
  150,     4,         0.067106,         0.047902,        0.0064011,          0.12824,          0.18655,         0.005455,        0.0071656
  151,     1,           0.4385,          0.05078,          0.12924,           0.1311,          0.19207,          0.11016,          0.11081
  151,     2,          0.70016,          0.16063,          0.17984,          0.21421,          0.34162,          0.15329,          0.15717
  151,     3,          0.47228,         0.054888,          0.13913,          0.13355,          0.19969,          0.11859,          0.11868
  151,     4,           0.3135,         0.074274,         0.079742,          0.14651,           0.2323,          0.06797,         0.069936
  152,     1,          0.29842,         0.052116,           0.0821,          0.13031,          0.19458,         0.069981,          0.07287
  152,     2,          0.45124,         0.074661,          0.12553,          0.14974,           0.2329,            0.107,          0.10868
  152,     3,          0.41291,         0.075164,          0.11258,          0.14487,          0.23368,         0.095961,          0.10065
  152,     4,          0.48587,          0.19408,         0.097263,          0.22109,          0.37551,         0.082901,          0.11686
  153,     1,          0.26344,          0.11381,         0.049875,          0.16303,          0.28756,         0.042509,         0.051816
  153,     2,          0.27559,          0.07291,          0.06756,          0.14906,          0.23015,         0.057587,         0.067237
  153,     3,         0.099118,         0.072974,        0.0087147,          0.14163,          0.23025,        0.0074253,        0.0095764
  153,     4,          0.38642,         0.095148,         0.097092,          0.18164,          0.26292,          0.08276,         0.083251
  154,     1,          0.52704,          0.13074,           0.1321,          0.18072,           0.3082,           0.1126,          0.12449
  154,     2,          0.71797,         0.083886,          0.21136,          0.15385,          0.24687,          0.18015,          0.18351
  154,     3,          0.58759,         0.061496,          0.17536,           0.1333,          0.21137,          0.14948,          0.15658
  154,     4,          0.53409,         0.087697,           0.1488,          0.15427,          0.25242,          0.12683,          0.12733
  155,     1,           0.2935,          0.08749,          0.06867,          0.16468,          0.25212,         0.058533,         0.071956
  155,     2,          0.28827,         0.044773,         0.081167,          0.12157,          0.18036,         0.069181,          0.06934
  155,     3,           0.6431,          0.13577,          0.16911,          0.19481,          0.31407,          0.14414,          0.15756
  155,     4,          0.34628,          0.10277,         0.081173,          0.15883,          0.27324,         0.069187,         0.072755
  156,     1,         0.096116,         0.063272,         0.010948,          0.14305,           0.2144,        0.0093346,         0.012509
  156,     2,          0.28252,         0.046453,         0.078688,          0.12259,          0.18371,         0.067072,         0.068079
  156,     3,          0.37818,          0.13345,         0.081577,          0.18352,          0.31137,         0.069534,         0.070914
  156,     4,          0.55893,          0.12332,           0.1452,          0.18613,          0.29933,          0.12376,          0.13121
  157,     1,          0.24519,         0.068504,         0.058895,          0.14674,          0.22309,           0.0502,         0.061954
  157,     2,          0.36575,         0.087266,         0.092827,          0.16205,          0.25179,         0.079121,         0.081167
  157,     3,          0.53748,         0.077298,          0.15339,          0.14514,          0.23698,          0.13075,           0.1313
  157,     4,           0.7406,          0.26304,          0.15919,           0.2583,          0.43715,          0.13568,          0.13644
  158,     1,          0.40012,          0.15981,         0.080103,          0.18844,          0.34074,         0.068277,         0.068572
  158,     2,          0.22909,         0.073094,            0.052,          0.15312,          0.23044,         0.044321,         0.054475
  158,     3,          0.33902,         0.090348,          0.08289,          0.15992,           0.2562,         0.070652,         0.076423
  158,     4,          0.57689,         0.043225,          0.17789,          0.11608,          0.17721,          0.15162,          0.15182
  159,     1,          0.80719,          0.13425,          0.22432,          0.17055,           0.3123,           0.1912,          0.20393
  159,     2,          0.50228,         0.077593,          0.14156,          0.14572,          0.23743,          0.12066,           0.1216
  159,     3,          0.24618,         0.095381,         0.050266,          0.16938,          0.26324,         0.042845,         0.058177
  159,     4,          0.12895,          0.05112,         0.025944,          0.12665,          0.19272,          0.02211,         0.029557
  160,     1,          0.46686,          0.14347,           0.1078,          0.17589,          0.32285,         0.091881,          0.11308
  160,     2,          0.46439,          0.10603,          0.11945,          0.16254,          0.27755,          0.10182,          0.13158
  160,     3,          0.37691,         0.073753,          0.10105,          0.14218,          0.23148,         0.086132,          0.11818
  160,     4,          0.62067,           0.1294,          0.16376,          0.19239,          0.30661,          0.13958,          0.18061
  161,     1,          0.36866,          0.10251,         0.088717,           0.1608,           0.2729,         0.075619,         0.080492
  161,     2,          0.58572,          0.17226,          0.13782,           0.1931,          0.35376,          0.11747,          0.14822
  161,     3,          0.40211,         0.092396,          0.10324,          0.16544,          0.25909,         0.087997,          0.10159
  161,     4,          0.21789,         0.080733,         0.045719,          0.14889,          0.24219,         0.038967,         0.039535
  162,     1,          0.13132,         0.065891,         0.021809,          0.13772,          0.21879,         0.018591,          0.02688
  162,     2,          0.15281,         0.045001,         0.035936,          0.11908,          0.18082,          0.03063,         0.035736
  162,     3,          0.56689,          0.15497,          0.13731,          0.19289,          0.33554,          0.11704,          0.14581
  162,     4,          0.22454,         0.043825,         0.060238,          0.11929,          0.17844,         0.051346,         0.051834
  163,     1,          0.20285,         0.062207,         0.046881,          0.13671,          0.21259,         0.039959,         0.078466
  163,     2,          0.57021,          0.14138,          0.14294,          0.18598,          0.32049,          0.12184,          0.14166
